run,case,variant,ns,min_ns,max_ns,cycles,throughput,allocs,reallocs,frees,allocated_bytes,freed_bytes
3,validate/1024x512,new,650100.0,640487.5,715550.0,1410013.2,1538.2,1,0,1,190,190
3,load/2048x2048,old,7960706.2,7527031.2,9171937.5,17054354.6,125.6,5,0,5,16777938,16777938
3,load/2048x2048,new,8125162.5,7782725.0,12945762.5,17647416.1,123.1,4,0,4,16777748,16777748
3,prewarm/2048x2048,old,7834156.2,7734337.5,8021050.0,17050664.1,127.6,5,0,5,16777938,16777938
3,prewarm/2048x2048,new,3973650.0,3948937.5,4007306.2,8666216.8,251.7,3,0,3,532,532
3,validate/2048x2048,old,7763531.2,7655462.5,7872112.5,16886574.1,128.8,2,0,2,16777406,16777406
3,validate/2048x2048,new,3897212.5,3846262.5,3985156.2,8485485.9,256.6,1,0,1,190,190
3,prune/unrelated0,old,80606.2,78006.2,94187.5,175298.2,12406.0,7,6,7,1278,1278
3,prune/unrelated0,new,77975.0,76425.0,80962.5,170331.9,12824.6,6,5,6,1230,1230
3,prune/unrelated1,old,136168.8,131681.2,155562.5,293348.1,7343.8,12,11,12,2451,2451
3,prune/unrelated1,new,81893.8,81150.0,94081.2,179523.6,12210.9,7,5,7,1249,1249
3,prune/unrelated128,old,5578956.2,5440243.8,5796068.8,12110761.6,22943.4,647,646,647,151422,151422
3,prune/unrelated128,new,178731.2,177193.8,193793.8,391272.4,716159.0,134,5,134,3662,3662
3,prune/unrelated512,old,21791356.2,21462600.0,22042006.2,47446914.0,23495.6,2567,2566,2567,601854,601854
3,prune/unrelated512,new,574006.2,520418.8,653843.8,1250354.2,891976.4,518,5,518,10958,10958
3,prune/delete4-mixed0,old,1295756.2,1286600.0,1329237.5,2799475.6,3087.0,31,26,31,6730,6730
3,prune/delete4-mixed0,new,1086318.8,1078000.0,1126412.5,2357018.5,3682.2,30,25,30,6062,6062
3,prune/delete4-mixed128,old,7450700.0,7169450.0,7670587.5,16279135.0,17716.5,671,666,671,156874,156874
3,prune/delete4-mixed128,new,1264731.2,1253768.8,1277456.2,2715489.5,104370.0,158,25,158,8494,8494
4,load/0x0,new,162775.0,153918.8,186062.5,356824.7,6143.4,3,0,3,532,532
4,load/0x0,old,195925.0,190462.5,211650.0,428381.7,5104.0,4,0,4,722,722
4,prewarm/0x0,new,155731.2,153775.0,163918.8,340266.1,6421.3,3,0,3,532,532
4,prewarm/0x0,old,240743.8,188531.2,259493.8,525757.4,4153.8,4,0,4,722,722
4,validate/0x0,new,75406.2,72693.8,86425.0,165653.9,13261.5,1,0,1,190,190
4,validate/0x0,old,75718.8,72468.8,78168.8,162512.2,13206.8,1,0,1,190,190
4,load/1x1,new,160025.0,152606.2,191431.2,350212.2,6249.0,4,0,4,536,536
4,load/1x1,old,201237.5,190462.5,249181.2,435378.2,4969.3,5,0,5,726,726
4,prewarm/1x1,new,193625.0,160537.5,212662.5,423840.8,5164.6,3,0,3,532,532
4,prewarm/1x1,old,209781.2,195900.0,240268.8,450921.6,4766.9,5,0,5,726,726
4,validate/1x1,new,81081.2,79587.5,90812.5,177410.8,12333.3,1,0,1,190,190
4,validate/1x1,old,81050.0,77106.2,101475.0,177877.2,12338.1,2,0,2,194,194
4,load/320x80,new,181675.0,172750.0,204368.8,397665.4,5504.3,4,0,4,102932,102932
4,load/320x80,old,249250.0,210275.0,269837.5,525524.1,4012.0,5,0,5,103122,103122
4,prewarm/320x80,new,182975.0,171643.8,202206.2,394825.7,5465.2,3,0,3,532,532
4,prewarm/320x80,old,234912.5,210575.0,280925.0,509637.8,4256.9,5,0,5,103122,103122
4,validate/320x80,new,100743.8,97931.2,107668.8,216289.8,9926.2,1,0,1,190,190
4,validate/320x80,old,96456.2,93137.5,106906.2,211200.1,10367.4,2,0,2,102590,102590
4,load/1024x512,new,1283168.8,1241956.2,1373256.2,2775577.4,779.3,4,0,4,2097684,2097684
4,load/1024x512,old,1288818.8,1271112.5,1327693.8,2797966.5,775.9,5,0,5,2097874,2097874
4,prewarm/1024x512,new,677100.0,667837.5,707812.5,1473091.9,1476.9,3,0,3,532,532
4,prewarm/1024x512,old,1266700.0,1249000.0,1375381.2,2751459.9,789.5,5,0,5,2097874,2097874
4,validate/1024x512,new,559662.5,553543.8,575150.0,1215302.9,1786.8,1,0,1,190,190
4,validate/1024x512,old,1175462.5,1119443.8,1186631.2,2541192.7,850.7,2,0,2,2097342,2097342
4,load/2048x2048,new,7837600.0,7745943.8,8932418.8,17155365.6,127.6,4,0,4,16777748,16777748
4,load/2048x2048,old,7903393.8,7885331.2,7983093.8,17180786.0,126.5,5,0,5,16777938,16777938
4,prewarm/2048x2048,new,4062187.5,3985231.2,4260843.8,8818974.9,246.2,3,0,3,532,532
4,prewarm/2048x2048,old,7989675.0,7836943.8,8121031.2,17352037.6,125.2,5,0,5,16777938,16777938
4,validate/2048x2048,new,6933193.8,4744968.8,9430687.5,15090350.8,144.2,1,0,1,190,190
4,validate/2048x2048,old,7734156.2,7649087.5,7877856.2,16814673.8,129.3,2,0,2,16777406,16777406
4,prune/unrelated0,new,79562.5,78150.0,94318.8,173569.7,12568.7,6,5,6,1230,1230
4,prune/unrelated0,old,79793.8,77937.5,93037.5,174653.4,12532.3,7,6,7,1278,1278
4,prune/unrelated1,new,83993.8,82893.8,98481.2,183364.8,11905.6,7,5,7,1249,1249
4,prune/unrelated1,old,135925.0,133743.8,145525.0,296091.8,7357.0,12,11,12,2451,2451
4,prune/unrelated128,new,202250.0,189900.0,233412.5,442854.9,632880.1,134,5,134,3662,3662
4,prune/unrelated128,old,5481093.8,5423812.5,5787306.2,11935463.6,23353.0,647,646,647,151422,151422
4,prune/unrelated512,new,540687.5,518262.5,602993.8,1174667.9,946942.5,518,5,518,10958,10958
4,prune/unrelated512,old,21998662.5,21755675.0,22682018.8,47862482.7,23274.1,2567,2566,2567,601854,601854
4,prune/delete4-mixed0,new,1084925.0,1049362.5,1124543.8,2340226.9,3686.9,30,25,30,6062,6062
4,prune/delete4-mixed0,old,1290162.5,1266000.0,1547918.8,2777827.4,3100.4,31,26,31,6730,6730
4,prune/delete4-mixed128,new,1247006.2,1234975.0,1274437.5,2681480.5,105853.5,158,25,158,8494,8494
4,prune/delete4-mixed128,old,7467612.5,7357212.5,7698075.0,16286145.5,17676.3,671,666,671,156874,156874
5,load/0x0,old,203550.0,198400.0,212050.0,440413.1,4912.8,4,0,4,722,722
5,load/0x0,new,155850.0,154575.0,169450.0,341020.7,6416.4,3,0,3,532,532
5,prewarm/0x0,old,204418.8,197093.8,224300.0,444610.9,4891.9,4,0,4,722,722
5,prewarm/0x0,new,154093.8,151587.5,191218.8,337700.8,6489.6,3,0,3,532,532
5,validate/0x0,old,73118.8,72293.8,85512.5,160015.5,13676.4,1,0,1,190,190
5,validate/0x0,new,73306.2,72337.5,80293.8,160372.1,13641.4,1,0,1,190,190
5,load/1x1,old,244662.5,225162.5,260187.5,514343.3,4087.3,5,0,5,726,726
5,load/1x1,new,160568.8,157256.2,171162.5,350747.3,6227.9,4,0,4,536,536
5,prewarm/1x1,old,201037.5,195700.0,237306.2,439932.9,4974.2,5,0,5,726,726
5,prewarm/1x1,new,166543.8,159956.2,178325.0,358553.3,6004.4,3,0,3,532,532
5,validate/1x1,old,80356.2,77568.8,87406.2,173857.8,12444.6,2,0,2,194,194
5,validate/1x1,new,83793.8,80300.0,102393.8,183474.6,11934.1,1,0,1,190,190
5,load/320x80,old,220968.8,211918.8,248293.8,480622.7,4525.5,5,0,5,103122,103122
5,load/320x80,new,179643.8,172931.2,199725.0,393261.8,5566.6,4,0,4,102932,102932
5,prewarm/320x80,old,218275.0,210500.0,255231.2,475272.4,4581.4,5,0,5,103122,103122
5,prewarm/320x80,new,173412.5,170837.5,187125.0,377334.2,5766.6,3,0,3,532,532
5,validate/320x80,old,97200.0,94543.8,114637.5,212818.9,10288.1,2,0,2,102590,102590
5,validate/320x80,new,93843.8,92406.2,113025.0,206110.5,10656.0,1,0,1,190,190
5,load/1024x512,old,1280462.5,1239000.0,1312937.5,2780378.9,781.0,5,0,5,2097874,2097874
5,load/1024x512,new,1337693.8,1207206.2,1403431.2,2885807.9,747.6,4,0,4,2097684,2097684
5,prewarm/1024x512,old,1344893.8,1300800.0,1395437.5,2923479.4,743.6,5,0,5,2097874,2097874
5,prewarm/1024x512,new,725075.0,712493.8,763987.5,1574157.9,1379.2,3,0,3,532,532
5,validate/1024x512,old,1184556.2,1171456.2,1249331.2,2572965.3,844.2,2,0,2,2097342,2097342
5,validate/1024x512,new,643562.5,638400.0,664668.8,1403140.0,1553.9,1,0,1,190,190
5,load/2048x2048,old,7713556.2,7562306.2,7987250.0,16731072.1,129.6,5,0,5,16777938,16777938
5,load/2048x2048,new,7859762.5,7788525.0,7935837.5,17061954.4,127.2,4,0,4,16777748,16777748
5,prewarm/2048x2048,old,7874037.5,7821768.8,8367887.5,17107472.9,127.0,5,0,5,16777938,16777938
5,prewarm/2048x2048,new,3989631.2,3961006.2,4552662.5,8684147.5,250.6,3,0,3,532,532
5,validate/2048x2048,old,9090537.5,7832831.2,17636793.8,19756811.0,110.0,2,0,2,16777406,16777406
5,validate/2048x2048,new,3882243.8,3868868.8,3959250.0,8449625.1,257.6,1,0,1,190,190
5,prune/unrelated0,old,78175.0,77275.0,90131.2,171456.9,12791.8,7,6,7,1278,1278
5,prune/unrelated0,new,77025.0,75837.5,77450.0,168891.6,12982.8,6,5,6,1230,1230
5,prune/unrelated1,old,130287.5,130025.0,144368.8,285528.4,7675.3,12,11,12,2451,2451
5,prune/unrelated1,new,81087.5,79912.5,93068.8,177314.9,12332.4,7,5,7,1249,1249
5,prune/unrelated128,old,5465043.8,5413768.8,5770618.8,11953489.7,23421.6,647,646,647,151422,151422
5,prune/unrelated128,new,191156.2,178543.8,248875.0,415582.1,669609.3,134,5,134,3662,3662
5,prune/unrelated512,old,21897481.2,21356556.2,22845387.5,47620428.8,23381.7,2567,2566,2567,601854,601854
5,prune/unrelated512,new,517781.2,512600.0,535725.0,1124388.8,988834.6,518,5,518,10958,10958
5,prune/delete4-mixed0,old,1291743.8,1246168.8,1311687.5,2788871.0,3096.6,31,26,31,6730,6730
5,prune/delete4-mixed0,new,1091943.8,1071581.2,1115000.0,2333298.7,3663.2,30,25,30,6062,6062
5,prune/delete4-mixed128,old,7374275.0,7217300.0,7527981.2,16103699.9,17900.1,671,666,671,156874,156874
5,prune/delete4-mixed128,new,1267318.8,1250437.5,1286912.5,2712677.1,104156.9,158,25,158,8494,8494
