run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
1,actor_8_children_4,new,308256.2,174075.0,377025.0,675662.1,25952.4,105,32,105,561115,561115
1,actor_32_children_0,old,821168.8,724750.0,862118.8,1798761.3,38968.8,472,37,472,2126092,2126092
1,actor_32_children_0,new,736275.0,256068.8,804437.5,1613119.2,43462.0,284,30,284,1778075,1778075
1,actor_32_children_4,old,1237137.5,1165575.0,1296768.8,2704240.1,25866.2,985,57,985,2641712,2641712
1,actor_32_children_4,new,1058781.2,1005425.0,1153187.5,2322282.6,30223.4,417,50,417,2291035,2291035
1,actor_128_children_0,old,2733787.5,2490431.2,2948556.2,5979742.4,46821.5,1912,49,1912,8531116,8531116
1,actor_128_children_0,new,2156481.2,2085500.0,2349231.2,4724312.3,59356.0,1148,40,1148,7134875,7134875
1,actor_128_children_4,old,4585031.2,4347912.5,4697787.5,10039971.2,27916.9,3961,77,3961,10617680,10617680
1,actor_128_children_4,new,3406387.5,3095975.0,3496325.0,7448664.1,37576.5,1665,68,1665,9210715,9210715
2,visibility_1_before,new,290.2,290.2,323.0,640.5,441022880.2,0,0,0,0,0
2,visibility_1_before,old,1997.5,1682.8,2178.3,4390.4,64081353.3,0,0,0,0,0
2,visibility_1_late,new,266.0,265.2,278.3,587.3,481174743.0,0,0,0,0,0
2,visibility_1_late,old,1690.8,1620.7,1959.2,3682.6,75702899.4,0,0,0,0,0
2,visibility_1_after,new,195.1,176.4,320.5,431.7,656016016.0,0,0,0,0,0
2,visibility_1_after,old,635.9,615.0,813.3,1399.3,201277641.3,0,0,0,0,0
2,visibility_8_before,new,329.7,290.2,496.5,727.1,388246445.5,0,0,0,0,0
2,visibility_8_before,old,1641.2,1569.9,2265.4,3591.7,77991193.6,0,0,0,0,0
2,visibility_8_late,new,249.6,249.0,368.6,551.3,512801252.0,0,0,0,0,0
2,visibility_8_late,old,3692.8,3458.6,4482.6,8099.6,34662294.4,0,0,0,0,0
2,visibility_8_after,new,177.0,171.3,206.1,391.0,723355408.4,0,0,0,0,0
2,visibility_8_after,old,685.0,595.9,940.0,1506.9,186871970.3,0,0,0,0,0
2,visibility_32_before,new,290.4,290.2,300.8,640.5,440726294.6,0,0,0,0,0
2,visibility_32_before,old,1818.6,1620.5,2145.7,3995.2,70385565.5,0,0,0,0,0
2,visibility_32_late,new,256.2,256.1,292.2,566.3,499512195.1,0,0,0,0,0
2,visibility_32_late,old,9106.1,8523.8,9567.8,19966.4,14056581.5,0,0,0,0,0
2,visibility_32_after,new,152.0,151.8,152.3,336.1,842365038.6,0,0,0,0,0
2,visibility_32_after,old,530.1,529.1,941.4,1168.2,241473839.4,0,0,0,0,0
2,visibility_128_before,new,250.0,250.0,264.8,551.3,512000000.0,0,0,0,0,0
2,visibility_128_before,old,1411.1,1364.6,1893.4,3100.0,90707266.4,0,0,0,0,0
2,visibility_128_late,new,256.8,214.6,409.2,566.3,498372623.6,0,0,0,0,0
2,visibility_128_late,old,29917.4,28802.5,31719.5,65513.5,4278449.1,0,0,0,0,0
2,visibility_128_after,new,195.9,166.2,288.1,433.4,653399800.6,0,0,0,0,0
2,visibility_128_after,old,561.3,560.2,603.9,1234.7,228030619.3,0,0,0,0,0
2,colors_default,new,9719.1,8185.5,11810.9,21293.2,13169888.7,0,0,0,0,0
2,colors_default,old,43971.5,42312.1,45621.5,96384.5,2910977.5,128,0,128,896,896
2,colors_color,new,861.3,860.9,1331.2,1895.8,148607709.8,0,0,0,0,0
2,colors_color,old,10543.0,8903.5,12535.5,23122.1,12140792.9,128,0,128,640,640
2,colors_rainbow,new,1459.4,1407.8,1794.9,3181.9,87708779.4,0,0,0,0,0
2,colors_rainbow,old,12498.8,11710.2,14384.8,27405.8,10240960.1,128,0,128,896,896
2,colors_shadow,new,9628.5,8202.3,11596.5,21110.6,13293845.6,0,0,0,0,0
2,colors_shadow,old,46032.4,44412.9,53240.2,100839.7,2780648.8,128,0,128,1408,1408
2,colors_unknown,new,38857.4,37086.7,40544.1,85166.0,3294094.0,0,0,0,0,0
2,colors_unknown,old,112356.2,107472.7,115689.1,246073.2,1139233.5,128,0,128,1536,1536
2,colors_unicode,new,7870.7,7491.4,8810.2,17254.8,16262841.8,0,0,0,0,0
2,colors_unicode,old,39835.2,36053.9,41161.7,87259.0,3213242.1,128,0,128,1536,1536
2,colors_short_limit,new,56816.4,54552.7,59570.7,124486.5,2252870.4,0,0,0,0,0
2,colors_short_limit,old,170440.6,167529.7,173430.9,372921.9,750994.7,128,0,128,2048,2048
2,colors_long_limit,new,177939.1,174519.5,180656.6,390059.2,719347.4,128,0,128,2176,2176
2,colors_long_limit,old,178193.4,174562.9,186905.9,390158.7,718320.8,128,0,128,2176,2176
2,colors_medium,new,55157.8,52858.6,58029.7,120748.1,2320614.1,128,0,128,8192,8192
2,colors_medium,old,57162.1,55056.6,58259.0,125139.9,2239245.6,128,0,128,8192,8192
2,colors_long,new,365955.5,347633.2,370227.7,802038.4,349769.3,128,0,128,197248,197248
2,colors_long,old,367417.6,351371.5,373321.1,805129.4,348377.5,128,0,128,197248,197248
