run,case,variant,ns,min_ns,max_ns,cycles,throughput,allocs,reallocs,frees,allocated_bytes,freed_bytes
run1,saturated_shadows64,before,812.3,805.9,824.7,1780.4,78789058.2,0,0,0,0,0
run1,saturated_shadows64,after,732.0,716.1,745.8,1604.9,87425957.0,0,0,0,0,0
run1,saturated_shadows1024,before,25864.8,25191.4,26069.5,56683.2,39590465.7,0,0,0,0,0
run1,saturated_shadows1024,after,24471.6,23963.8,25361.0,53634.7,41844433.6,0,0,0,0,0
run2,sorted1024,after,2747.3,2655.0,2868.2,6020.8,372725972.1,0,0,0,0,0
run2,sorted1024,before,2746.0,2717.0,2814.4,6015.3,372903260.2,0,0,0,0,0
run2,sparse7_1024,after,11897.4,11462.5,12166.8,26059.5,86068961.0,0,0,0,0,0
run2,sparse7_1024,before,11737.6,11450.6,12130.8,25704.8,87241247.5,0,0,0,0,0
run2,dense65_1024,after,12108.3,11978.6,12308.9,26467.9,84570168.1,0,0,0,0,0
run2,dense65_1024,before,12024.3,11936.0,12118.9,26290.9,85161112.2,0,0,0,0,0
run2,dense128_4096,after,57362.9,57248.1,57691.8,125679.6,71405079.1,0,0,0,0,0
run2,dense128_4096,before,57288.8,57220.5,58324.3,125516.9,71497433.7,0,0,0,0,0
run2,unordered7_64,after,1105.0,1098.0,1118.6,2422.2,57916616.6,0,0,0,0,0
run2,unordered7_64,before,1330.2,1312.1,1340.2,2914.6,48114272.9,0,0,0,0,0
run2,unordered7_1024,after,30678.2,30371.2,31786.8,67056.5,33378772.9,0,0,0,0,0
run2,unordered7_1024,before,34518.2,33900.0,35022.0,75647.3,29665477.7,0,0,0,0,0
run2,unordered7_4096,after,147475.1,146752.2,148395.7,323138.3,27774171.4,0,0,0,0,0
run2,unordered7_4096,before,158353.9,158006.9,159684.4,347029.9,25866120.8,0,0,0,0,0
run2,wide_unordered7,after,30831.2,30612.7,30959.9,67517.9,33213160.1,0,0,0,0,0
run2,wide_unordered7,before,35240.4,33650.0,35360.6,77252.6,29057544.5,0,0,0,0,0
run2,ordered_z1024,after,28348.2,27786.8,28764.9,62170.3,36122223.6,0,0,0,0,0
run2,ordered_z1024,before,29099.6,27947.7,30043.7,63815.9,35189520.1,0,0,0,0,0
run2,late7_1024,after,28211.3,27622.1,28908.2,61824.3,36297538.6,0,0,0,0,0
run2,late7_1024,before,32830.7,32247.0,33696.9,71944.6,31190364.6,0,0,0,0,0
run2,unordered128,after,160474.7,159243.5,163186.9,351580.5,25524271.6,0,0,0,0,0
run2,unordered128,before,160002.9,155158.4,161675.8,350547.9,25599539.1,0,0,0,0,0
run2,saturated_shadows64,after,698.2,675.1,717.1,1529.9,91668557.2,0,0,0,0,0
run2,saturated_shadows64,before,771.4,754.5,783.1,1690.8,82968941.3,0,0,0,0,0
run2,saturated_shadows1024,after,23489.5,22922.9,24140.4,51455.4,43594010.6,0,0,0,0,0
run2,saturated_shadows1024,before,23850.9,23587.1,24093.7,52271.4,42933351.4,0,0,0,0,0
run3,sorted1024,before,2430.5,2376.6,2718.8,5328.0,421317904.2,0,0,0,0,0
run3,sorted1024,after,2483.9,2427.2,2596.5,5441.1,412257126.0,0,0,0,0,0
run3,sparse7_1024,before,11388.1,11187.5,11527.4,24956.2,89918582.8,0,0,0,0,0
run3,sparse7_1024,after,11460.7,11320.5,11508.1,25110.2,89348489.2,0,0,0,0,0
run3,dense65_1024,before,11973.5,11856.7,12178.6,26232.1,85521856.6,0,0,0,0,0
run3,dense65_1024,after,11892.2,11869.7,12041.5,26059.9,86106862.1,0,0,0,0,0
run3,dense128_4096,before,56999.9,56904.4,57732.5,124884.8,71859833.8,0,0,0,0,0
run3,dense128_4096,after,56981.4,56913.9,57261.4,124862.2,71883140.9,0,0,0,0,0
run3,unordered7_64,before,1304.6,1301.6,1341.3,2859.0,49058023.2,0,0,0,0,0
run3,unordered7_64,after,1092.3,1087.0,1098.3,2392.2,58594149.7,0,0,0,0,0
run3,unordered7_1024,before,34051.8,33670.5,34663.2,74614.4,30071831.3,0,0,0,0,0
run3,unordered7_1024,after,31269.4,30936.5,31489.5,68502.1,32747647.8,0,0,0,0,0
run3,unordered7_4096,before,160386.7,155202.8,160511.4,351410.1,25538274.2,0,0,0,0,0
run3,unordered7_4096,after,148568.2,147420.7,150825.6,324683.2,27569836.6,0,0,0,0,0
run3,wide_unordered7,before,34793.8,33572.4,35497.4,76252.9,29430495.6,0,0,0,0,0
run3,wide_unordered7,after,29359.4,28449.2,31019.6,64349.1,34878155.7,0,0,0,0,0
run3,ordered_z1024,before,29939.9,28325.8,31626.7,65602.5,34201810.7,0,0,0,0,0
run3,ordered_z1024,after,30432.3,29936.9,31072.3,66694.2,33648499.7,0,0,0,0,0
run3,late7_1024,before,33894.3,33277.7,34444.4,74263.6,30211581.0,0,0,0,0,0
run3,late7_1024,after,30617.5,30099.4,30971.2,67098.9,33444920.0,0,0,0,0,0
run3,unordered128,before,164295.7,161118.2,166283.8,359973.4,24930665.5,0,0,0,0,0
run3,unordered128,after,164818.1,161188.8,167105.1,361091.1,24851633.5,0,0,0,0,0
run3,saturated_shadows64,before,811.6,798.9,831.1,1777.9,78859126.1,0,0,0,0,0
run3,saturated_shadows64,after,730.6,719.9,771.7,1601.1,87602346.8,0,0,0,0,0
run3,saturated_shadows1024,before,25412.4,24969.8,26017.4,55682.0,40295343.3,0,0,0,0,0
run3,saturated_shadows1024,after,24002.2,23941.6,24939.9,52592.7,42662739.1,0,0,0,0,0
